description,sku,pack,size,gtin,name,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
"Green seedless grapes are a type of grape that is characterized by its green color and the absence of seeds. They have a sweet and crisp taste, making them a popular snack and ingredient in salads, desserts, and wine. They are typically available from late spring to early fall and are a good source of vitamin C and antioxidants. These grapes are popular for its freshness and flavor, perfect for eating as a healthy snack or for salad, desserts, and wine.",SW4000,,1x18 LB Case,,Seedless Green Grapes,,,,https://www.chefswarehouse.com/siteassets/pim-images/grapes/sw4000_0.jpg,,,,https://www.chefswarehouse.com/products/SW4000/,PACKER,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/grapes/sw4000_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Grapes"",""sub-category"":""Fruit"",""sub-sub-category"":""Grapes"",""supplier_name"":"""",""country_of_origin"":""USA, MEXICO, PERU"",""product_variants"":[{""code"":""JDE_SW4000-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x18 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW4000""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW4000-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x18 LB Case""}}],""businessUnit"":""200001""}]}"
"Yellow peaches are a type of stone fruit that are known for their sweet and juicy flesh. They have a bright yellow skin and a smooth, round shape. They are typically in season during the summer months and are a popular ingredient in many recipes, such as pies, tarts, jams, and preserves. They can also be eaten fresh, either on their own or as a topping for cereal or ice cream. They are packed with vitamins, antioxidants, and other beneficial nutrients, making them a healthy choice for snacking or incorporating into meals.",SW10100,,1x2 LAYER Case,,Yellow Peaches Domestic,,,,https://www.chefswarehouse.com/siteassets/pim-images/stone-fruit/sw10100_0.jpg,,,,https://www.chefswarehouse.com/products/SW10100/,PACKER,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/stone-fruit/sw10100_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Stone Fruit"",""sub-category"":""Fruit"",""sub-sub-category"":""Stone Fruit"",""supplier_name"":"""",""country_of_origin"":""United States"",""product_variants"":[{""code"":""JDE_SW10100-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x2 LAYER Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW10100""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW10100-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x2 LAYER Case""}}],""businessUnit"":""200001""}]}"
"Always Fresh Blackberries are a type of fresh fruit that comes in a container, which usually contains plump, juicy blackberries with a deep, dark color. These blackberries are typically grown and harvested at peak ripeness to provide the best flavor and texture. They are often enjoyed as a snack, used as a topping for desserts or breakfast bowls, or mixed into smoothies or baked goods. Always Fresh is a brand that offers high-quality produce, and their blackberries are no exception.",SW12730,,12x6 Oz BC,,Blackberries,,,,https://www.chefswarehouse.com/siteassets/pim-images/berries/sw12730_0.jpg,,,,https://www.chefswarehouse.com/products/SW12730/,PACKER,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/berries/sw12730_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Berries"",""sub-category"":""Fruit"",""sub-sub-category"":""Berries"",""supplier_name"":"""",""country_of_origin"":""United States, Mexico"",""product_variants"":[{""code"":""JDE_SW12730-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12x6 Oz BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW12730""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW12730-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x6 Oz BC""}}],""businessUnit"":""200001""},{""code"":""JDE_SW12730-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""12x6 Oz BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW12730""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW12730-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x6 Oz BC""}}],""businessUnit"":""200001""}]}"
"Clementines are very petite, with a bright orange, leathery peel rich with essential oils. The skin clings loosely to Its flesh making for a very easy peel. Clementines are generally seedless and have very juicy, mild flesh.",SW9160,,10x3 LB BC,,Clementines,,,,https://www.chefswarehouse.com/siteassets/pim-images/citrus/sw9160_0.jpg,,,,https://www.chefswarehouse.com/products/SW9160/,PACKER,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/citrus/sw9160_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Citrus"",""sub-category"":""Fruit"",""sub-sub-category"":""Citrus"",""supplier_name"":"""",""country_of_origin"":""United States, Spain ,Chile, Peru, Moroc"",""product_variants"":[{""code"":""JDE_SW9160-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""10x3 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW9160""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW9160-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""10x3 LB BC""}}],""businessUnit"":""200001""},{""code"":""JDE_SW9160-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""10x3 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW9160""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW9160-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""10x3 LB BC""}}],""businessUnit"":""200001""}]}"
"Oranges are a type of citrus fruit that is known for its sweet and juicy flavor. They have a bright orange, thin and smooth skin and are typically available all year round. They are round or oval in shape, with a bright orange, smooth skin and juicy, sweet flesh. Sunkist oranges are a good source of vitamin C, folate and potassium. They are perfect for eating fresh, often chilled or in fruit salads, as a dessert or as a juice. They are also used in a wide range of culinary dishes and drinks, as well as for their zest, which is used as a natural flavoring. Sunkist oranges are considered a staple in many kitchens around the world for their unique taste and versatility, and are known for being one of the most popular varieties of oranges in the market",SW9030,,1x88 Count Case,,Oranges,,,,https://www.chefswarehouse.com/siteassets/pim-images/citrus/sw9030_0.jpg,,,,https://www.chefswarehouse.com/products/SW9030/,PACKER,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/citrus/sw9030_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Citrus"",""sub-category"":""Fruit"",""sub-sub-category"":""Citrus"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_SW9030-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x88 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW9030""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW9030-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x88 Count Case""}}],""businessUnit"":""200001""}]}"
"Fresh cranberries are a type of fruit known for their tart and tangy flavor, and are traditionally used in baking and cooking, especially during the holiday season. They are bright red and have a firm texture. Fresh cranberries are a good source of vitamin C, antioxidants, and dietary fiber. They are perfect for making jams, jellies, sauces, and cranberry juice. They can also be eaten fresh, but their tartness makes them a better fit for dishes that have a balance of sweet and sour. They are typically available in the fall and early winter, and are perfect for those who are looking for a versatile ingredient to add to their cooking and baking recipes.",SW3380,,24x12 Oz BC,,Cranberries Fresh,,,,https://www.chefswarehouse.com/siteassets/pim-images/berries/sw3380_0.jpg,,,,https://www.chefswarehouse.com/products/SW3380/,PACKER,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/berries/sw3380_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Berries"",""sub-category"":""Fruit"",""sub-sub-category"":""Berries"",""supplier_name"":"""",""country_of_origin"":""United States, Canada"",""product_variants"":[{""code"":""JDE_SW3380-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""24x12 Oz BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW3380""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW3380-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""24x12 Oz BC""}}],""businessUnit"":""200001""},{""code"":""JDE_SW3380-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""24x12 Oz BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW3380""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW3380-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""24x12 Oz BC""}}],""businessUnit"":""200001""}]}"
"Also called husk tomatoes, Tomatillos are a petite, bright green fruit encased in characteristic papery outer green skin. Their inner flesh is firm, crisp, and white with tiny edible seeds. Tomatillos have a unique, very tart flavor.",SW32750,,1x10 LB Case,,Tomatillo,,,,https://www.chefswarehouse.com/siteassets/pim-images/tomatoes/sw32750_0.jpg,,,,https://www.chefswarehouse.com/products/SW32750/,PACKER,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tomatoes/sw32750_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tomatoes"",""sub-category"":""Fruit"",""sub-sub-category"":""Tomatoes"",""supplier_name"":"""",""country_of_origin"":""Mexico"",""product_variants"":[{""code"":""JDE_SW32750-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x10 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW32750""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW32750-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x10 LB Case""}}],""businessUnit"":""200001""}]}"
"Limes are a type of citrus fruit that is known for its acidic, tangy, and sour taste. They have a thin, green and smooth skin and are typically available all year round. They are smaller and rounder than lemons and have a green, acidic flesh. Limes are a good source of vitamin C, folate and potassium. They are used in a wide range of culinary dishes and drinks, as well as for their juice and zest, which are used as a natural flavoring and preservative. Limes are considered as a staple in many kitchens around the world for their unique taste and versatility, especially in the cuisine of Latin America, the Caribbean, and Southeast Asia.",SW5970,,1x175 Count Case,,Fresh Limes Bulk Juicing,,,,https://www.chefswarehouse.com/siteassets/pim-images/citrus/sw5970_0.jpg,,,,https://www.chefswarehouse.com/products/SW5970/,PACKER,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/citrus/sw5970_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Citrus"",""sub-category"":""Fruit"",""sub-sub-category"":""Citrus"",""supplier_name"":"""",""country_of_origin"":""Mexico"",""product_variants"":[{""code"":""JDE_SW5970-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x175 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW5970""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW5970-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x175 Count Case""}}],""businessUnit"":""200001""}]}"
"Medium sized, globular tomatoes have bright red, smooth skin and meaty flesh with a classic tomato favor. Perfect for slicing, chopping, and any other preparation.",SW33000,,1x25 LB Case,,6 x 6 Tomatoes,,,,https://www.chefswarehouse.com/siteassets/pim-images/tomatoes/sw33000_0.jpg,,,,https://www.chefswarehouse.com/products/SW33000/,PACKER,,,,,Chefs' Warehouse,,"{""storage_type"":""Temperature Controlled"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tomatoes/sw33000_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tomatoes"",""sub-category"":""Fruit"",""sub-sub-category"":""Tomatoes"",""supplier_name"":"""",""country_of_origin"":""USA, MEXICO"",""product_variants"":[{""code"":""JDE_SW33000-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x25 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW33000""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW33000-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x25 LB Case""}}],""businessUnit"":""200001""}]}"
"Lemons are a bright yellow citrus fruit that are a popular ingredient in many culinary dishes and beverages. Known for their tart, acidic flavor and fragrant aroma, lemons are a versatile ingredient used in both sweet and savory dishes. They are commonly used to add flavor and acidity to sauces, dressings, marinades, and baked goods. Lemons are also often used to make lemonade, cocktails, and hot beverages like tea and hot water with lemon.",SW5650,,1x200 Count Case,,Lemons,,,,https://www.chefswarehouse.com/siteassets/pim-images/citrus/sw5650_0.jpg,,,,https://www.chefswarehouse.com/products/SW5650/,PACKER,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/citrus/sw5650_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Citrus"",""sub-category"":""Fruit"",""sub-sub-category"":""Citrus"",""supplier_name"":"""",""country_of_origin"":""United States, Chile, Mexico"",""product_variants"":[{""code"":""JDE_SW5650-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x200 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW5650""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW5650-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x200 Count Case""}}],""businessUnit"":""200001""}]}"
"Fuji apples are a type of apple known for their sweet, crisp, and juicy flavor. They have a red and yellow skin and are considered one of the sweetest apple varieties. They are non-GMO and grown using sustainable farming practices. Fuji apples are a good source of fiber, vitamin C and antioxidants. They are perfect for eating fresh, baking, and adding to salads and other dishes. They are typically available in the late fall and winter. They are perfect for those who are looking for a sweet, crisp and long-lasting apple to enjoy.",SW1800,,1x88 Count Case,,Fuji Apples,,,,https://www.chefswarehouse.com/siteassets/pim-images/apples/sw1800_0.jpg,,,,https://www.chefswarehouse.com/products/SW1800/,PACKER,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/apples/sw1800_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Apples"",""sub-category"":""Fruit"",""sub-sub-category"":""Apples"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_SW1800-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x88 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW1800""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW1800-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x88 Count Case""}}],""businessUnit"":""200001""}]}"
,SW2250,,1x.5 TRAY Case,,Black Mission Figs,,,,https://www.chefswarehouse.com/siteassets/pim-images/exotic/sw2250_0.jpg,,,,https://www.chefswarehouse.com/products/SW2250/,PACKER,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/exotic/sw2250_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Exotic"",""sub-category"":""Fruit"",""sub-sub-category"":""Exotic"",""supplier_name"":"""",""country_of_origin"":""United States, Mexico, Peru"",""product_variants"":[{""code"":""JDE_SW2250-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x.5 TRAY Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW2250""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW2250-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x.5 TRAY Case""}}],""businessUnit"":""200001""}]}"
"Asian pears have a round squat shape similar to that of an apple. Their skin is golden yellow and usually speckled with small brown spots, and their crisp, creamy white flesh is exceptionally juicy with a sweet low acid flavor and fragrant aroma.",SW10760,,1x1 LAYER Case,,Asian Pears,,,,https://www.chefswarehouse.com/siteassets/pim-images/pears/sw10760_0.jpg,,,,https://www.chefswarehouse.com/products/SW10760/,PACKER,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/pears/sw10760_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Pears"",""sub-category"":""Fruit"",""sub-sub-category"":""Pears"",""supplier_name"":"""",""country_of_origin"":""United States"",""product_variants"":[{""code"":""JDE_SW10760-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x1 LAYER Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW10760""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW10760-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x1 LAYER Case""}}],""businessUnit"":""200001""}]}"
"Hass avocados are one of the more common varieties of avocado. Green avocados are unripened. Not only are avocados a source of good nutrition, but they're also good for your skin.",SW2650,,1x48 Count Case,,Green Hass Avocados,,,,https://www.chefswarehouse.com/siteassets/pim-images/avocados/sw2650_0.jpg,,,,https://www.chefswarehouse.com/products/SW2650/,PACKER,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/avocados/sw2650_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Avocados"",""sub-category"":""Fruit"",""sub-sub-category"":""Avocados"",""supplier_name"":"""",""country_of_origin"":""United States, Mexico"",""product_variants"":[{""code"":""JDE_SW2650-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x48 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW2650""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW2650-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x48 Count Case""}}],""businessUnit"":""200001""}]}"
,SW1600,,1x125 Count Case,,Granny Smith Apples,,,,https://www.chefswarehouse.com/siteassets/pim-images/apples/sw1600_0.jpg,,,,https://www.chefswarehouse.com/products/SW1600/,PACKER,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/apples/sw1600_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Apples"",""sub-category"":""Fruit"",""sub-sub-category"":""Apples"",""supplier_name"":"""",""country_of_origin"":""United States, Chile"",""product_variants"":[{""code"":""JDE_SW1600-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x125 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW1600""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW1600-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x125 Count Case""}}],""businessUnit"":""200001""}]}"
,10954609,,1x11 LB Case,,Organic Beefsteak Tomatoes,,,,https://www.chefswarehouse.com/siteassets/pim-images/tomatoes/10954609_0.jpg,,,,https://www.chefswarehouse.com/products/10954609/,ELI & ALI'S,,,,ELI & ALI'S,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tomatoes/10954609_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tomatoes"",""sub-category"":""Fruit"",""sub-sub-category"":""Tomatoes"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_10954609-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x11 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10954609""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10954609-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x11 LB Case""}}],""businessUnit"":""200001""}]}"
,SW2240,,1x.5 TRAY Case,,Turkish Brown Figs,,,,https://www.chefswarehouse.com/siteassets/pim-images/exotic/sw2240_0.jpg,,,,https://www.chefswarehouse.com/products/SW2240/,PACKER,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/exotic/sw2240_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Exotic"",""sub-category"":""Fruit"",""sub-sub-category"":""Exotic"",""supplier_name"":"""",""country_of_origin"":""United States"",""product_variants"":[{""code"":""JDE_SW2240-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x.5 TRAY Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW2240""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW2240-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x.5 TRAY Case""}}],""businessUnit"":""200001""}]}"
